Retention Time,LD1,LD2,LD3,LD4,LD5
4.898333333333333,6.152688532706656e-07,-1.9030391212805257e-07,4.528656655476095e-07,1.6569793857665192e-07,6.737833435897177e-08
4.9,7.68606513717231e-07,-5.298062062485474e-07,4.792002600079172e-07,6.571294843847974e-08,1.9531342543706466e-08
4.901666666666667,6.585044779177627e-07,-4.253982511336393e-07,6.502295600265364e-07,1.0428481347709031e-07,5.204701234234397e-08
4.903333333333333,6.020492596776543e-07,-3.0795233187550134e-07,9.025506725838816e-07,3.6300694059378845e-07,-1.6464371986149406e-07
4.904999999999999,6.691917090441497e-07,-2.2720215904551904e-07,1.0190934476214585e-06,2.3439873790824524e-07,-1.4050823871216388e-07
4.906666666666666,2.8093419912465106e-07,-1.9315583209530612e-07,7.669517246355452e-07,1.00857966928652e-08,5.397666297469385e-08
4.908333333333333,3.70678959484321e-07,-8.910729014189214e-08,4.4843574138089104e-07,1.335823143782106e-07,3.160128509800728e-07
4.91,1.1852776975838524e-06,-2.281164045705282e-07,5.490123583321989e-07,7.130143411832661e-07,6.464143401596724e-07
4.911666666666667,9.359516379602858e-07,-6.338556592315535e-07,5.191912258768135e-07,9.609494130713462e-07,9.358449358796946e-07
4.913333333333333,5.618880742758257e-07,-4.0252565150673115e-07,2.0050682507702778e-07,3.0667810679196114e-07,5.413499690281547e-07
4.915,9.632520678614673e-07,-6.057815703356713e-09,7.076585579981053e-08,-6.146918611598732e-07,4.301290536538644e-07
4.916666666666666,2.257611073078449e-07,-7.289756825781439e-09,2.280143037102753e-08,-7.049523178194713e-07,5.02969678479796e-07
4.918333333333333,-2.4013539761538067e-07,1.8604310639790512e-07,1.633996867479097e-07,-1.4789504249743975e-07,6.911982985996823e-07
4.92,1.5701599832508516e-07,7.730316202789439e-08,3.117731704359075e-07,1.9358296424817718e-07,8.438079029259196e-07
4.921666666666667,3.557581426391804e-07,4.654647326440918e-08,-1.5748947931920476e-08,2.6647418253746274e-07,9.782552546276494e-07
4.923333333333334,2.1976269770363302e-07,3.116849926544944e-07,-5.411340891406242e-07,-2.0831156547745813e-08,7.087375535878558e-07
4.925,2.395375715776657e-07,-2.104978208908149e-07,-5.077410712446259e-07,-6.900905317988496e-07,-1.3892104104209236e-08
4.926666666666667,-1.596868085403979e-07,-5.520619848701914e-07,-2.521983741642555e-07,-3.81170353144327e-07,-9.444118379719401e-07
4.928333333333333,-2.657246304306099e-07,-5.115917876479681e-07,-2.2290357231565665e-07,-5.52119556670253e-07,-9.717015046666726e-07
4.93,-1.1219028607821098e-07,-5.404480019935095e-07,3.0710437473234765e-08,-1.0276214701710762e-06,-5.202345687620696e-07
4.931666666666667,5.4690505857704643e-08,-6.228047134623596e-07,-1.3365031334987755e-07,-7.643066482018588e-07,-2.939638311095843e-07
4.933333333333334,-3.2076592516947114e-07,-1.2492350215937569e-06,-7.25043474006698e-07,-4.4927921768644913e-07,-5.334017730541923e-07
4.9350000000000005,-5.76948685816202e-07,-1.4106595710613615e-06,-1.0286467546638326e-06,-6.356081821201886e-07,-1.1189554198790414e-06
4.9366666666666665,-2.3460300779132563e-07,-1.0299933469611682e-06,-9.54015952890658e-07,-8.102030575164328e-07,-1.7454834294644256e-06
4.9383333333333335,3.9699295900224945e-07,-1.0156042079113727e-06,-3.0929579282051974e-07,-6.161828585620438e-07,-2.141112755968618e-06
4.9399999999999995,8.854316153617914e-07,-1.5986256744500733e-06,-1.8050766559526087e-07,-2.3837646708439573e-07,-1.714362044300533e-06
4.941666666666666,9.673447482608393e-07,-1.5511996789176225e-06,-2.0572545616696812e-07,1.4381923891856222e-07,-4.3946984886722e-07
4.943333333333333,7.580918629138317e-07,-1.2757342760849207e-06,3.29099779361132e-08,-4.621219274581717e-08,1.0402374678825869e-07
4.945,5.615974056388026e-07,-1.3900924781534829e-06,-6.400557458844589e-08,-1.7239121873819463e-07,1.6318894207039584e-07
4.946666666666667,7.284423459424082e-07,-1.368828574671953e-06,-6.97910056080766e-07,-9.472873995283609e-08,3.037701450407678e-07
4.948333333333333,7.216883793039743e-07,-1.1648202342380643e-06,-1.1042818786277908e-06,1.6525725418549752e-07,8.069261190091442e-07
4.95,8.080226457826119e-07,-9.431920129767764e-07,-1.1334430827822386e-06,4.359521294963655e-07,6.055711743488961e-07
4.951666666666666,1.1677408008977082e-06,-1.0572491287019478e-06,-9.944262768886383e-07,3.032695386999263e-07,3.014090522895614e-07
4.953333333333333,1.1032393926386966e-06,-1.3474207579938024e-06,-8.900730585270453e-07,4.2982709415071757e-07,-1.386816695543669e-07
4.955,4.110577526143741e-07,-1.351985367783207e-06,-9.012812998128901e-07,4.637103765764563e-07,-5.138755766838532e-07
4.956666666666667,-3.786368250282177e-07,-4.968712184106426e-07,-8.253860870886871e-07,1.8628390392446933e-07,-5.96821557482198e-08
4.958333333333334,1.9583484031641703e-07,2.3724347860514693e-07,-1.6067743112545752e-07,-4.762893704362568e-08,5.086594773967514e-07
4.96,1.0580004803838615e-06,-1.455245140255512e-07,3.787777896298138e-07,-3.411542609323194e-07,2.925512151743486e-07
4.961666666666666,3.804738275912917e-07,-3.862926662698744e-07,4.2040521630370673e-07,-5.098616326554254e-07,-5.526092510272815e-07
4.963333333333333,-1.5195933085887518e-07,-3.625531652454578e-07,2.903494314486213e-07,-4.3044814394621006e-07,-8.321033276931766e-07
4.965,-1.586416926936124e-07,-3.239194155565847e-07,1.4110639249177588e-07,-1.2073023404527272e-07,-5.992233247881273e-07
4.966666666666667,-2.0390819220160213e-10,-2.5259115423003336e-07,1.724414577064513e-07,1.0912518247883116e-07,-3.3886934911522415e-07
4.968333333333334,-1.0377383146867244e-07,-1.0512966877704456e-07,1.563852815437699e-07,3.5714856282872024e-09,-3.3555699805152325e-07
4.970000000000001,-1.075771454598045e-07,-2.1863327041579256e-08,1.5782563727935086e-07,-1.2654185079814925e-07,-2.888379257883997e-07
4.971666666666667,4.6560919765002035e-08,1.8194647753692554e-09,1.3100484871493006e-07,-7.932369077816532e-08,-1.4385687603926256e-07
4.973333333333333,8.668288656829901e-08,-5.5091170373931186e-08,3.9223360961912885e-08,-6.849699516379917e-08,-7.947301873343828e-08
4.975,1.2628054208134507e-07,-1.0575005653696866e-07,1.069902906357835e-07,-7.002635069713954e-08,-1.7471557741162412e-07
4.976666666666667,2.062147964744336e-07,-8.185399714703435e-09,1.594284301718119e-07,-1.8972689960238832e-08,-2.173845922408845e-07
4.9783333333333335,9.61813004860924e-08,8.77491940180088e-08,6.954080027430093e-08,4.191692505765873e-08,-1.4037277850647888e-07
4.98,3.285888118240159e-08,4.284922522096106e-08,4.051652868877561e-08,8.095350933072461e-08,-1.2827412279687e-07
4.9816666666666665,6.747263466457119e-08,1.770755924250599e-08,1.2434369325794717e-07,1.798697969940645e-07,-1.43748410739598e-07
4.983333333333333,7.849977094201145e-08,4.5626105779385e-08,1.402233269969508e-07,2.024184266233536e-07,-1.0044100686897229e-07
4.984999999999999,8.957239224633361e-08,5.3137357119229555e-08,1.1516711045648005e-07,1.7033650262598932e-07,-5.155117428733092e-08
4.986666666666666,3.195416394956732e-08,8.09042208023462e-09,1.0329708892438822e-07,1.612920749899251e-07,-7.444360639866257e-08
4.988333333333333,-9.107699476386531e-09,1.7230627621450435e-08,3.849336715493522e-08,1.5645437137011452e-07,-1.2964397867420055e-07
4.99,1.6832023518529235e-09,8.318798039619267e-08,-7.136292326543637e-10,1.200531845715417e-07,-1.3133090047626308e-07
4.991666666666667,5.40263349072045e-09,9.181966364272078e-08,2.799577127708019e-08,6.156503501972896e-08,-1.5461219680942818e-07
4.993333333333333,1.851620516448189e-08,7.418975250095938e-08,4.770118612307837e-08,8.510607814118929e-08,-1.8572883776050483e-07
4.995,6.626356643044669e-09,1.706457014106327e-08,-3.912002177772922e-08,4.7384334388660595e-08,-1.1904779812495715e-07
4.996666666666666,-4.9772097335241054e-08,-5.6752427057387135e-08,-9.100590413796581e-08,-8.049785001707308e-08,-1.242527932342178e-07
4.998333333333333,-2.3575344994850263e-08,-4.967275738509276e-08,-7.639205866084551e-08,-4.164873375449856e-08,-1.4476741121922292e-07
5.0,5.3639243302250604e-09,3.304200793216911e-08,-7.245853985656257e-08,2.7284691735622095e-08,-1.2285532754771953e-07
5.001666666666667,-3.374012904517656e-08,9.403334076119911e-08,-7.802875216396565e-08,-1.1118871227388194e-09,-1.2487065008642858e-07
5.003333333333334,-8.06384039495483e-08,1.1324472134351557e-07,-2.6246769466200862e-08,3.1741025406797715e-08,-1.553933929014549e-07
5.005,3.4965229707712992e-09,1.1130919752845653e-07,3.0455371150581235e-08,6.994482327784849e-08,-2.244092160996433e-07
5.006666666666667,2.0083832034783083e-07,1.7095912250242445e-09,1.2516139023033574e-07,1.235810776083152e-07,-1.898422182567389e-07
5.008333333333333,2.7644507956248664e-07,-1.7586523049735938e-07,2.0128668779570754e-07,1.135690771479241e-07,-2.1363311456288538e-07
5.01,4.0561279073733715e-07,-2.5232769146098373e-07,2.150790399723034e-07,1.4154755054791406e-07,-3.1862253435387375e-07
5.011666666666667,3.159515552647735e-07,-2.2481803443781993e-07,1.256690647915078e-07,1.5759024992674976e-07,-5.876964859514974e-07
5.013333333333334,2.5681399131725636e-07,1.35208353867991e-07,2.620814092113126e-08,1.626705463681995e-07,-3.5792697557851875e-07
5.015000000000001,1.8951012686162115e-07,4.1997904980708054e-07,4.0294999560933634e-08,1.4789202568128474e-07,9.317776262356222e-08
5.016666666666667,1.0635489413616114e-07,2.575854832922234e-07,1.361425612524091e-07,1.331604454327881e-07,1.4071089546107588e-07
5.0183333333333335,2.886510163579052e-07,7.283279077183504e-08,1.903093447906344e-07,-1.4219904470518762e-08,1.9623361459505172e-07
5.02,4.762010118512774e-07,-6.396835439383395e-08,-2.086080057362077e-08,-6.699208626830744e-08,1.276844113630456e-07
5.0216666666666665,4.3581429827737355e-07,-1.5084288800022973e-08,5.430773034367905e-08,1.2085241613770378e-08,-1.2987619152508022e-07
5.023333333333333,4.0511562807384834e-07,1.8676777502216248e-07,3.645773288056837e-07,5.100973861010401e-08,-2.2589731818578015e-07
5.025,4.568071907888609e-07,3.2193713443258996e-07,3.5688869201404273e-07,9.911693711513034e-09,-3.497471183573162e-07
5.026666666666667,4.0102902335657005e-07,3.255627864545288e-07,1.7871390096476958e-07,8.676219142864314e-08,-3.7126094915843614e-07
5.028333333333333,2.7709539038863467e-07,4.22800754383745e-08,2.1462889327606006e-08,1.1590733219908148e-07,-4.1183862200071965e-07
5.029999999999999,2.410964570439443e-07,-1.1912711637465116e-07,4.174398505588118e-08,1.5223801997626683e-07,-7.456726151381984e-07
5.031666666666666,7.520670820121146e-08,-1.3532904776847818e-07,-4.2107886212494936e-08,1.9129111619274509e-07,-9.59124100346743e-07
5.033333333333333,-4.0882461982739384e-08,-6.290276768716133e-08,-3.028943637595954e-08,7.319358686515598e-08,-7.977538365630698e-07
5.035,1.4303325114266853e-07,2.552065454777417e-07,8.542910325826146e-08,-2.924927409617668e-08,-4.778762928956775e-07
5.036666666666667,-2.6873280968543425e-08,3.1741603624616166e-07,1.0251511901715578e-07,1.4524664267043042e-07,-5.816553325135862e-07
5.038333333333333,-1.3291606522604778e-07,1.168432626006006e-07,3.1521513093234547e-07,2.8347655951943015e-07,-6.995442318044427e-07
5.04,5.225951711143978e-10,-1.431630899280354e-07,6.983247884859023e-07,-3.114063773279186e-08,-6.496492059802039e-07
5.041666666666666,-1.2329199033835078e-07,-4.360564523899844e-07,8.514600030646825e-07,-1.6716721579728714e-07,-7.580820519683055e-07
5.043333333333333,-1.0838193967790666e-07,-2.6849387267352154e-07,5.684947435479504e-07,-1.12147921193842e-07,-7.001837744554456e-07
5.045,1.755514846775312e-07,3.0470578228237154e-07,1.6277498501187702e-07,-2.5994047171028773e-07,-4.1432611440029577e-07
5.046666666666667,5.866881849665395e-08,6.89217100054604e-07,-1.4972142253716147e-07,-3.701485463267272e-07,-1.590606175818478e-07
5.048333333333334,-2.502827574211883e-07,5.608115672733576e-07,-1.4775491542900276e-07,-5.276188756000264e-07,-4.6094330135584204e-07
5.05,-1.1331763713956872e-07,2.927078658696341e-07,-1.0020395339318981e-07,-3.464703768275195e-07,-1.0773176902906738e-06
5.051666666666667,-7.073838861324244e-08,2.3708463475559545e-07,-2.586680204773886e-07,-1.40153026862929e-07,-1.278561944926647e-06
5.053333333333333,-2.662606694981174e-07,2.886461384205886e-07,-4.574412817767125e-07,-1.7859562080587656e-07,-8.181814721659866e-07
5.055,-2.1701317545671928e-07,5.147377642969619e-07,-2.6662828340492385e-07,-2.1929438321976896e-07,1.1129897574339691e-10
5.056666666666667,-1.0746948454596639e-07,4.4219796401042767e-07,1.461802001773406e-07,-3.201662593017404e-07,1.5096279923992774e-08
5.058333333333334,4.248331131275851e-08,1.355454098124407e-07,6.45717349108909e-08,-4.6289679169825225e-07,-5.014353329398623e-07
5.0600000000000005,4.5579778000903624e-07,1.9591345759704743e-07,-3.914861501614191e-08,-1.151060229450994e-07,-6.13288857400697e-07
5.0616666666666665,8.353064937361863e-07,2.7349630684664686e-07,1.907091421672045e-07,3.858888736394452e-07,-5.410686872994689e-07
5.0633333333333335,6.527199131202784e-07,-8.824294149433959e-08,2.4124735227855107e-07,1.88699281624644e-07,-9.78242317939432e-07
5.0649999999999995,3.634784900487378e-07,-1.0842168631588613e-07,3.014257449489983e-07,-1.1856249343881527e-07,-1.1243918433550162e-06
5.066666666666666,2.1697770338980833e-07,3.256795888222935e-07,3.583766662686371e-07,-4.7620434464096383e-07,-9.79435522724005e-07
5.068333333333333,3.184126715585499e-07,2.6541785288960376e-07,5.5813386560925343e-08,-4.091217474015052e-07,-1.027052540027903e-06
5.07,5.631692025407469e-07,-2.1382340405538497e-07,-1.4081314992513112e-07,-4.634669392421215e-08,-1.061213868441197e-06
5.071666666666667,7.648798703728485e-07,-2.3636614361214047e-07,1.0364210253484124e-07,3.732300446895083e-08,-8.220085685761487e-07
5.073333333333333,5.045479587062906e-07,1.4204624945568584e-07,4.1124981904240963e-07,-5.828272120172079e-07,-5.691666584001724e-07
5.075,5.251639362189481e-07,2.39691831775344e-07,5.868914321389815e-07,-8.367119957574233e-07,-6.601180007980193e-07
5.076666666666666,1.0781387383172657e-06,-1.1032359169824926e-07,6.244540616128762e-07,-1.6141273474936704e-07,-5.865435327263162e-07
5.078333333333333,1.4222030320005592e-06,-3.560017588506236e-07,6.149556201845856e-07,4.3225579268235276e-07,-4.422525321463355e-07
5.08,1.254313488081932e-06,-6.130668044745307e-08,8.315725505338933e-07,2.774204836981341e-07,-4.124145584562286e-07
5.081666666666667,7.95893135467028e-07,1.2255818958642468e-07,7.349073610144156e-07,4.823547180287872e-08,-8.372452781007778e-07
5.083333333333334,6.861280185783114e-07,-2.2375102782098316e-07,2.5666351771970904e-07,5.613335787754969e-08,-1.0948795287110439e-06
5.085,6.280240283553898e-07,-5.495787353837024e-07,2.6671459342740533e-07,1.2253396655854985e-08,-1.1377188566606287e-06
5.086666666666666,4.607114073737559e-07,-5.592224085446194e-07,4.7421795156256937e-07,8.344685628885144e-08,-1.3982352588007623e-06
5.088333333333333,4.112960715549599e-07,-4.4006691200531896e-07,-4.544994788812634e-08,-1.0258282416663115e-07,-1.4005048662884368e-06
5.09,2.80972911907944e-07,-6.226705851091781e-07,9.65401969584109e-08,-1.9632906858463056e-08,-1.0289453100770299e-06
5.091666666666667,4.3933217634930914e-07,-8.257839051201291e-07,-2.3425632719166825e-07,-1.0832875583355346e-07,-7.471536321210369e-07
5.093333333333334,8.730955215648928e-07,6.082117053134371e-08,-5.412918562231166e-07,-2.6822980428848083e-07,7.105134981019009e-08
5.095000000000001,5.922052494961708e-07,7.449155337066127e-07,4.9763056534919694e-08,-1.312750727733454e-07,2.2713820291871215e-07
5.096666666666667,2.291780274216063e-07,5.175691890594264e-07,1.5901911294921195e-07,-4.172833418310781e-08,-4.3796229582688145e-07
5.098333333333333,2.164604272269893e-07,3.811020469499284e-07,-3.712714428075943e-08,-1.3632128379875116e-07,-6.137475047513051e-07
5.1,2.5026487804015294e-07,2.641322541228364e-07,5.277761407847931e-09,1.2276291172968423e-07,-2.380388709031651e-07
5.101666666666667,2.080436073017943e-07,1.3012099282396398e-07,-4.0504123772091257e-08,8.739615085083963e-08,-5.642152381872028e-08
5.1033333333333335,9.955280398043601e-08,8.26367336868783e-08,-9.432304914788687e-08,-7.777958455110597e-08,-4.678893211938169e-08
5.105,9.861523357991811e-08,7.725532449133395e-08,-7.890298637735621e-08,-1.0924008277321474e-07,-7.090801864683976e-08
5.1066666666666665,1.5432308245154107e-07,5.1912866094762665e-08,-5.922013726042697e-08,-6.192701672657969e-08,-1.0275741966680759e-07
5.108333333333333,1.319553968407795e-07,-8.048727447208785e-09,-5.424465279756965e-08,-8.130953361184302e-08,-9.086196517625121e-08
5.109999999999999,1.3227155545756453e-07,-2.8708071545055968e-08,-8.229431169545263e-08,-1.2779203454635817e-07,-6.548897313994868e-08
5.111666666666666,1.583922289924723e-07,-1.1147272385613039e-08,-1.0722884574988923e-07,-1.4249707027780187e-07,-1.4613606209392348e-07
5.113333333333333,2.09209307596224e-07,-7.526201565705524e-08,-4.600756721268811e-08,-1.484825098012484e-07,-1.2051799864440267e-07
5.115,2.7187401087728595e-07,-8.625036332759289e-08,-9.172663424851153e-09,-2.212243200638272e-07,-8.079587354544783e-08
5.116666666666667,3.2577173733548427e-07,1.8300636350298684e-08,3.238592986088783e-09,-1.8048256165719162e-07,-1.1752385323594854e-07
5.118333333333333,2.2533307967460273e-07,8.044579859145515e-08,-1.9165513998979077e-07,-1.9210327904220169e-07,-3.031848388686912e-07
5.12,4.206153817713952e-08,5.575625606564668e-09,-3.464302755350545e-07,-2.1968854636861865e-07,-5.146357931368878e-07
5.121666666666666,-8.300355778230622e-08,-2.9181900308539686e-08,-2.145810172020858e-07,-2.1109636645846357e-07,-4.959352862385785e-07
5.123333333333333,-2.1423518107020035e-07,2.2029356022642583e-08,-1.4273161217781641e-07,-3.6564890172897374e-07,-6.001079762503213e-07
5.125,-3.706024362354988e-07,-2.52121917796932e-07,-2.152558010133974e-07,-4.833058864267023e-07,-1.1300112027081926e-06
5.126666666666667,-5.0417027179371124e-08,-4.857407445452085e-07,2.2143928998660907e-08,2.1732007085208276e-08,-1.1505870512459447e-06
5.128333333333334,3.1519816605817373e-07,-2.464963121343873e-07,-1.1079309409317462e-07,3.290926275295569e-07,-9.668394880682057e-07
5.13,6.803615922430618e-07,-3.215305763766209e-07,-1.7977043183915308e-07,1.0803433840851604e-07,-6.975703948735997e-07
5.131666666666667,1.0845911059823272e-06,-7.582402688737168e-07,7.96853464190653e-07,1.8398858497829504e-07,-4.3887601742091764e-07
5.133333333333333,6.535445989762287e-07,-4.948941306750798e-07,1.1415535630108638e-06,9.163533516620033e-07,-1.1833665581963602e-06
5.135,3.783000942779601e-07,-3.685996884466778e-07,4.639603066197513e-07,1.5096586464550837e-06,-1.9303123457280004e-06
5.136666666666667,9.604827762194859e-08,1.246591432564433e-07,4.642129249763514e-07,1.0391917122167601e-06,-8.64114752496773e-07
5.138333333333334,-5.2255080121066227e-08,3.0623631600741545e-07,6.473963196073707e-07,1.4960369250014017e-07,4.122396775143358e-07
5.140000000000001,-1.310058509601063e-07,-1.2515993837134555e-07,6.069310160198677e-07,-4.873059943943097e-07,2.3700281810060986e-07
5.141666666666667,-1.644330664849465e-08,-5.10315057233764e-07,2.5350584764555305e-07,-4.863707281114616e-07,-1.7933060609417334e-07
5.1433333333333335,1.7102823443024966e-07,-3.3073561681527375e-07,-2.6947171679602153e-08,-2.406981807664912e-07,1.4747673618441195e-07
5.145,4.3184783083438183e-07,-2.374637164348784e-07,-1.439564382823406e-07,-1.9776261015719508e-07,2.8668182462770226e-07
5.1466666666666665,3.887267112082711e-07,-1.9052796869010547e-07,-2.2575875915794314e-07,-2.908136166407398e-07,2.4154392653364307e-07
5.148333333333333,-9.401271679026013e-08,-2.656516927380639e-07,-2.789002183912027e-07,-3.256200435754025e-07,3.266700248454551e-08
5.15,-2.204208344066074e-07,-4.1670158953808696e-07,-3.344193957616464e-07,-3.0897299553693144e-07,-3.5313822201659116e-07
5.151666666666667,2.5741687271424647e-07,-4.825103105288362e-07,-4.1889954551069296e-07,-1.7247499330715677e-07,-5.576960499381194e-07
5.153333333333333,5.391276005974168e-07,-1.6011282161858166e-07,-3.9175668424073894e-07,-1.1233080588234363e-07,-3.370385604848015e-07
5.154999999999999,4.597273007924212e-07,-2.155734573003232e-07,-2.3364765963393016e-07,-2.3816657960437066e-07,-3.067536680942836e-07
5.156666666666666,1.059698756679422e-07,-2.8823813809189234e-07,-7.43526534638095e-08,-3.116618474394066e-07,-3.4867887787113826e-07
5.158333333333333,-1.6580972513351805e-07,-4.573101972862697e-07,-2.524868525034215e-07,-3.9081729230835157e-07,-3.3904916179083753e-07
5.16,-1.0471577998133358e-07,-7.147796934862909e-07,-3.2977370221495134e-07,-4.1879675954969533e-07,-3.3827581219971336e-07
5.161666666666667,7.166392487041533e-08,-5.057796436532606e-07,-1.6584152907954806e-07,-2.3728571307590965e-07,-2.5907080563700203e-07
5.163333333333333,1.7456883207832588e-07,-3.366982974789332e-07,-2.1583692660865434e-07,-1.986794071128727e-07,-1.2424255077972857e-07
5.165,2.2403397977580858e-07,-3.453739148725361e-07,-2.049011580312644e-07,-1.896635540022801e-07,-6.47851248564946e-08
5.166666666666666,1.5397533210125396e-07,-3.570091660119984e-07,-1.8452356575877556e-07,-2.415738559685599e-07,6.502573598493693e-08
5.168333333333333,9.279263868217734e-09,-2.4721285679976643e-07,-1.978991410319795e-07,-3.8433812848195296e-07,1.0110118863489514e-07
5.17,1.3950204804632025e-07,-1.6744183057317287e-07,-1.51736586033908e-07,-4.25748735184724e-07,1.0208713615979193e-07
5.171666666666667,3.2204546641201776e-07,-1.3681185526299796e-07,2.1379720793126838e-08,-6.468427558770395e-08,1.5503032084487914e-08
5.173333333333334,2.7367749406084054e-07,-2.3463904601466754e-07,2.582508888986626e-07,-1.3448450965274783e-08,2.3745517406396887e-08
5.175,9.883478230008375e-08,-9.703857973344278e-08,4.459508845248848e-07,-3.220272201902672e-07,-4.921946790228875e-09
5.176666666666667,1.4221569009357522e-07,6.933720482199146e-08,3.379948418517495e-07,-2.715471039684029e-07,-1.0173460957720035e-07
5.178333333333333,1.7930304493116397e-07,-1.4626617889834493e-08,1.7474067260667813e-07,-1.1215408990026476e-07,-7.357603143479504e-08
5.18,-1.5277425945697637e-07,-2.9017029311362017e-07,3.6645223579357364e-08,-4.726773950514672e-07,2.7416082033599205e-07
5.181666666666667,-2.898707554681606e-07,-6.731110478412351e-07,4.949619857972744e-08,-8.591088183004995e-07,-2.7310957823050362e-08
5.183333333333334,-7.155504447661011e-08,-8.222344937043594e-07,3.1650182241206104e-07,-6.394595449308896e-07,-6.307707295127107e-07
5.1850000000000005,7.02044964249849e-08,-6.811871027482008e-07,2.241927894243749e-07,-2.1474423187620698e-07,-4.106010362119125e-07
5.1866666666666665,-3.050032076837756e-08,-6.422695286443736e-07,1.8874215010222443e-08,-2.3675119244756375e-07,-1.8508900441294697e-07
5.1883333333333335,5.3992734682986376e-08,-5.381750019801577e-07,-1.5430611263211707e-07,-4.5237551429857484e-07,-1.235580260740381e-07
5.1899999999999995,9.4249156434712e-08,-3.3920743995189087e-07,-2.1132740837747425e-07,-5.488586848472891e-07,1.6494362860728302e-07
5.191666666666666,-1.7545285731915594e-07,-4.598668999877088e-07,-3.4517044196375676e-07,-5.138927890734098e-07,2.3703146071263113e-07
5.193333333333333,-6.136320361501677e-07,-5.049497740463105e-07,-4.107832552489377e-07,-4.928260867844333e-07,1.371049986399608e-07
5.195,-6.844709756762697e-07,-3.5417260974203923e-07,-3.875411589807739e-07,-3.75041868539378e-07,6.027153598545775e-08
5.196666666666667,-5.436128914923117e-07,-1.770225604584676e-07,-3.3877750733026305e-07,-4.5213713496736536e-07,-1.287629182721155e-07
5.198333333333333,-3.2440624794008256e-07,-2.5094908285286965e-07,-2.784987427191223e-07,-6.656936216729267e-07,-2.299904269983083e-07
5.2,-1.9872150395131932e-07,-6.656928625794169e-07,-2.6573520325626417e-07,-3.2248873003686867e-07,-3.7880378621345394e-07
5.201666666666666,-1.7876364044823063e-07,-9.160469973961276e-07,-1.9568330513264275e-07,-3.8616307618339096e-08,-3.1591898602078424e-07
5.203333333333333,-1.0668139522041254e-07,-4.986863277378941e-07,-3.1086175027735284e-08,-9.502006644228244e-08,-3.073976800944009e-08
5.205,-2.6095524432476824e-07,-3.695591505735212e-07,1.357453181095321e-07,-1.5423599173858953e-08,-4.0150909825982297e-07
5.206666666666667,5.346255103771279e-09,-7.228423635495096e-07,3.281039352192871e-07,-1.2188764144154897e-07,-5.939315795530746e-07
5.208333333333334,1.8943425250452897e-07,-9.663579778496915e-07,2.582770134522802e-07,-2.6861216091813164e-07,-4.6826860463857604e-07
5.21,2.431957438337727e-07,-7.304684687830212e-07,9.787052299138076e-08,-4.366728415285169e-07,-5.609700910912485e-07
5.211666666666666,3.566908094323121e-07,-5.989672205422786e-07,2.6532246999308113e-07,-2.2206161353638173e-07,-6.471377267348161e-07
5.213333333333333,6.884831374376492e-07,-7.651845258950314e-07,2.964678910540723e-07,-3.579999163289346e-08,-5.929051460681675e-07
5.215,7.784822390813296e-07,-5.484723257269721e-07,5.22110173786333e-08,-7.526968677004629e-08,-7.426215275041648e-08
5.216666666666667,5.7474681556951e-07,-3.986285699911142e-07,-2.032204410927128e-07,-1.3391354806422153e-07,4.894057459754777e-07
5.218333333333334,1.879588769676792e-07,-6.476674154170516e-07,-1.672698564863818e-07,-1.9457114283023138e-07,6.223971816774217e-07
5.220000000000001,-4.322605243045993e-08,-4.2374348668568185e-07,1.680397324884424e-07,-7.382169928616957e-07,6.005459389053228e-07
5.221666666666667,4.914572927098085e-07,7.327750501091669e-08,3.967459088522495e-07,-1.1416884149436876e-06,1.8333123762434842e-08
5.223333333333333,5.261986120352247e-07,-2.905167298238036e-08,3.8975755885139845e-07,-8.577024055030902e-07,-4.2525610012677915e-07
5.225,-2.417898081110381e-07,-3.372591980483925e-07,8.502823593859034e-08,-7.826411353910348e-07,-7.796671297085921e-07
5.226666666666667,-5.065342662888781e-07,-4.9217790674647135e-08,-3.8283079078795383e-07,-1.0884307729557442e-06,-9.726235482829913e-07
5.2283333333333335,-2.970679810698006e-07,9.114312409773556e-08,-5.233412099179087e-07,-1.0207365121682592e-06,-1.0029608371870904e-06
5.23,-3.761707122262382e-07,2.503469077486222e-07,-7.730470139225221e-08,-6.041914489253504e-07,-5.264036185662445e-07
5.2316666666666665,1.514286128657366e-07,5.167214039917663e-07,5.642624746690808e-08,-4.3317798984828097e-07,-1.4359434063573181e-07
5.233333333333333,5.848578957450859e-07,6.517913193552805e-07,-1.7545589078755282e-07,-3.7343592673329636e-07,-3.7908541776254674e-07
5.234999999999999,7.785660668148105e-07,6.537214948159298e-07,-4.489299940130636e-07,-2.1095535686102844e-07,-6.348609453767084e-07
5.236666666666666,5.9316837603516e-07,9.06592882876051e-07,-3.9986351303107856e-07,-2.8487298225320144e-07,-7.835916599311206e-07
5.238333333333333,4.730198617073421e-07,1.0542365127608652e-06,-2.703120718392749e-07,-2.1978818827484462e-07,-4.685960299208587e-07
5.24,3.106279742003178e-07,9.273606590808371e-07,-3.40887029661803e-07,-2.0163703912531035e-07,-9.98731495511735e-08
5.241666666666667,1.0943122129256643e-07,6.560310997423055e-07,-4.27806772120149e-07,-2.0710898395829766e-07,-3.8725090824232395e-08
5.243333333333333,1.0747817788140254e-07,5.255650963989157e-07,-3.4396722639546616e-07,-2.367785734543034e-07,-1.45213869619877e-07
